ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,DateTime,Date,Time,Hour,Minute,DayOfWeek,DayName,WeekOfYear,OccupancyRate,VehicleType_Encoded,TrafficLevel_Encoded
9803,Others-CCCPS105a,2009,26.14747299,91.72804914,1360,car,average,6,0,09-11-2016,11:27:00,2016-11-09 11:27:00,2016-11-09,11:27:00,11,27,2,Wednesday,45,67.69537083125934,3,2
9804,Others-CCCPS105a,2009,26.14747299,91.72804914,1409,cycle,high,10,0,09-11-2016,12:00:00,2016-11-09 12:00:00,2016-11-09,12:00:00,12,0,2,Wednesday,45,70.13439522150323,1,3
9805,Others-CCCPS105a,2009,26.14747299,91.72804914,1453,cycle,high,9,0,09-11-2016,12:27:00,2016-11-09 12:27:00,2016-11-09,12:27:00,12,27,2,Wednesday,45,72.32453957192632,1,3
9806,Others-CCCPS105a,2009,26.14747299,91.72804914,1483,car,high,9,0,09-11-2016,13:00:00,2016-11-09 13:00:00,2016-11-09,13:00:00,13,0,2,Wednesday,45,73.81781981085118,3,3
9807,Others-CCCPS105a,2009,26.14747299,91.72804914,1488,car,high,9,0,09-11-2016,13:27:00,2016-11-09 13:27:00,2016-11-09,13:27:00,13,27,2,Wednesday,45,74.06669985067198,3,3
9808,Others-CCCPS105a,2009,26.14747299,91.72804914,1472,bike,average,4,0,09-11-2016,14:00:00,2016-11-09 14:00:00,2016-11-09,14:00:00,14,0,2,Wednesday,45,73.2702837232454,2,2
9809,Others-CCCPS105a,2009,26.14747299,91.72804914,1464,car,average,5,0,09-11-2016,14:27:00,2016-11-09 14:27:00,2016-11-09,14:27:00,14,27,2,Wednesday,45,72.87207565953211,3,2
9810,Others-CCCPS105a,2009,26.14747299,91.72804914,1440,car,average,3,0,09-11-2016,15:00:00,2016-11-09 15:00:00,2016-11-09,15:00:00,15,0,2,Wednesday,45,71.67745146839223,3,2
9811,Others-CCCPS105a,2009,26.14747299,91.72804914,1367,car,low,3,0,09-11-2016,15:34:00,2016-11-09 15:34:00,2016-11-09,15:34:00,15,34,2,Wednesday,45,68.04380288700847,3,1
9812,Others-CCCPS105a,2009,26.14747299,91.72804914,1295,car,low,2,0,09-11-2016,16:00:00,2016-11-09 16:00:00,2016-11-09,16:00:00,16,0,2,Wednesday,45,64.45993031358886,3,1
9813,Others-CCCPS105a,2009,26.14747299,91.72804914,1186,bike,low,3,0,09-11-2016,16:34:00,2016-11-09 16:34:00,2016-11-09,16:34:00,16,34,2,Wednesday,45,59.034345445495276,2,1
9814,Others-CCCPS105a,2009,26.14747299,91.72804914,757,car,low,2,0,10-11-2016,08:00:00,2016-11-10 08:00:00,2016-11-10,08:00:00,8,0,3,Thursday,45,37.680438028870086,3,1
9815,Others-CCCPS105a,2009,26.14747299,91.72804914,846,car,low,2,0,10-11-2016,08:34:00,2016-11-10 08:34:00,2016-11-10,08:34:00,8,34,3,Thursday,45,42.11050273768044,3,1
9816,Others-CCCPS105a,2009,26.14747299,91.72804914,916,cycle,low,3,0,10-11-2016,09:00:00,2016-11-10 09:00:00,2016-11-10,09:00:00,9,0,3,Thursday,45,45.59482329517173,1,1
9817,Others-CCCPS105a,2009,26.14747299,91.72804914,997,car,low,3,0,10-11-2016,09:27:00,2016-11-10 09:27:00,2016-11-10,09:27:00,9,27,3,Thursday,45,49.626679940268794,3,1
9818,Others-CCCPS105a,2009,26.14747299,91.72804914,1138,car,average,4,0,10-11-2016,10:00:00,2016-11-10 10:00:00,2016-11-10,10:00:00,10,0,3,Thursday,45,56.64509706321553,3,2
9819,Others-CCCPS105a,2009,26.14747299,91.72804914,1218,car,low,4,0,10-11-2016,10:27:00,2016-11-10 10:27:00,2016-11-10,10:27:00,10,27,3,Thursday,45,60.62717770034843,3,1
9820,Others-CCCPS105a,2009,26.14747299,91.72804914,1292,car,average,6,0,10-11-2016,11:00:00,2016-11-10 11:00:00,2016-11-10,11:00:00,11,0,3,Thursday,45,64.31060228969636,3,2
9821,Others-CCCPS105a,2009,26.14747299,91.72804914,1342,car,average,6,0,10-11-2016,11:27:00,2016-11-10 11:27:00,2016-11-10,11:27:00,11,27,3,Thursday,45,66.79940268790443,3,2
9822,Others-CCCPS105a,2009,26.14747299,91.72804914,1394,truck,high,9,0,10-11-2016,12:00:00,2016-11-10 12:00:00,2016-11-10,12:00:00,12,0,3,Thursday,45,69.38775510204081,4,3
9823,Others-CCCPS105a,2009,26.14747299,91.72804914,1453,car,high,9,0,10-11-2016,12:27:00,2016-11-10 12:27:00,2016-11-10,12:27:00,12,27,3,Thursday,45,72.32453957192632,3,3
9824,Others-CCCPS105a,2009,26.14747299,91.72804914,1288,cycle,high,9,0,10-11-2016,13:00:00,2016-11-10 13:00:00,2016-11-10,13:00:00,13,0,3,Thursday,45,64.11149825783971,1,3
9825,Others-CCCPS105a,2009,26.14747299,91.72804914,1324,cycle,high,8,0,10-11-2016,13:34:00,2016-11-10 13:34:00,2016-11-10,13:34:00,13,34,3,Thursday,45,65.90343454454953,1,3
9826,Others-CCCPS105a,2009,26.14747299,91.72804914,1299,car,average,4,0,10-11-2016,14:00:00,2016-11-10 14:00:00,2016-11-10,14:00:00,14,0,3,Thursday,45,64.6590343454455,3,2
9827,Others-CCCPS105a,2009,26.14747299,91.72804914,1264,truck,average,5,0,10-11-2016,14:27:00,2016-11-10 14:27:00,2016-11-10,14:27:00,14,27,3,Thursday,45,62.91687406669985,4,2
9828,Others-CCCPS105a,2009,26.14747299,91.72804914,1211,car,average,4,0,10-11-2016,15:00:00,2016-11-10 15:00:00,2016-11-10,15:00:00,15,0,3,Thursday,45,60.278745644599304,3,2
9829,Others-CCCPS105a,2009,26.14747299,91.72804914,1151,truck,low,3,0,10-11-2016,15:27:00,2016-11-10 15:27:00,2016-11-10,15:27:00,15,27,3,Thursday,45,57.29218516674963,4,1
9830,Others-CCCPS105a,2009,26.14747299,91.72804914,1070,car,low,2,0,10-11-2016,16:00:00,2016-11-10 16:00:00,2016-11-10,16:00:00,16,0,3,Thursday,45,53.26032852165257,3,1
9831,Others-CCCPS105a,2009,26.14747299,91.72804914,991,bike,low,2,0,10-11-2016,16:27:00,2016-11-10 16:27:00,2016-11-10,16:27:00,16,27,3,Thursday,45,49.32802389248383,2,1
9832,Others-CCCPS105a,2009,26.14747299,91.72804914,686,car,low,2,0,11-11-2016,08:00:00,2016-11-11 08:00:00,2016-11-11,08:00:00,8,0,4,Friday,45,34.146341463414636,3,1
9833,Others-CCCPS105a,2009,26.14747299,91.72804914,753,car,low,2,0,11-11-2016,08:27:00,2016-11-11 08:27:00,2016-11-11,08:27:00,8,27,4,Friday,45,37.48133399701344,3,1
9834,Others-CCCPS105a,2009,26.14747299,91.72804914,836,car,low,3,0,11-11-2016,09:00:00,2016-11-11 09:00:00,2016-11-11,09:00:00,9,0,4,Friday,45,41.612742658038826,3,1
9835,Others-CCCPS105a,2009,26.14747299,91.72804914,782,car,low,3,0,11-11-2016,09:27:00,2016-11-11 09:27:00,2016-11-11,09:27:00,9,27,4,Friday,45,38.92483822797412,3,1
9836,Others-CCCPS105a,2009,26.14747299,91.72804914,869,car,low,4,0,11-11-2016,10:00:00,2016-11-11 10:00:00,2016-11-11,10:00:00,10,0,4,Friday,45,43.255350920856145,3,1
9837,Others-CCCPS105a,2009,26.14747299,91.72804914,947,car,low,4,0,11-11-2016,10:27:00,2016-11-11 10:27:00,2016-11-11,10:27:00,10,27,4,Friday,45,47.13787954206073,3,1
9838,Others-CCCPS105a,2009,26.14747299,91.72804914,1011,cycle,average,6,0,11-11-2016,11:00:00,2016-11-11 11:00:00,2016-11-11,11:00:00,11,0,4,Friday,45,50.323544051767044,1,2
9839,Others-CCCPS105a,2009,26.14747299,91.72804914,1060,car,average,6,0,11-11-2016,11:27:00,2016-11-11 11:27:00,2016-11-11,11:27:00,11,27,4,Friday,45,52.762568442010945,3,2
9840,Others-CCCPS105a,2009,26.14747299,91.72804914,1101,truck,high,9,0,11-11-2016,12:00:00,2016-11-11 12:00:00,2016-11-11,12:00:00,12,0,4,Friday,45,54.80338476854156,4,3
9841,Others-CCCPS105a,2009,26.14747299,91.72804914,1155,cycle,high,10,0,11-11-2016,12:27:00,2016-11-11 12:27:00,2016-11-11,12:27:00,12,27,4,Friday,45,57.491289198606275,1,3
9842,Others-CCCPS105a,2009,26.14747299,91.72804914,1178,car,average,6,0,11-11-2016,13:00:00,2016-11-11 13:00:00,2016-11-11,13:00:00,13,0,4,Friday,45,58.636137381781985,3,2
9843,Others-CCCPS105a,2009,26.14747299,91.72804914,1176,car,high,8,0,11-11-2016,13:34:00,2016-11-11 13:34:00,2016-11-11,13:34:00,13,34,4,Friday,45,58.536585365853654,3,3
9844,Others-CCCPS105a,2009,26.14747299,91.72804914,1172,car,average,5,0,11-11-2016,14:00:00,2016-11-11 14:00:00,2016-11-11,14:00:00,14,0,4,Friday,45,58.33748133399701,3,2
9845,Others-CCCPS105a,2009,26.14747299,91.72804914,1161,car,average,5,0,11-11-2016,14:27:00,2016-11-11 14:27:00,2016-11-11,14:27:00,14,27,4,Friday,45,57.78994524639124,3,2
9846,Others-CCCPS105a,2009,26.14747299,91.72804914,1111,bike,average,4,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2016-11-11,15:00:00,15,0,4,Friday,45,55.30114484818317,2,2
9847,Others-CCCPS105a,2009,26.14747299,91.72804914,1042,car,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,2016-11-11,15:34:00,15,34,4,Friday,45,51.86660029865605,3,1
9848,Others-CCCPS105a,2009,26.14747299,91.72804914,990,cycle,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,2016-11-11,16:00:00,16,0,4,Friday,45,49.27824788451966,1,1
9849,Others-CCCPS105a,2009,26.14747299,91.72804914,938,bike,low,2,0,11-11-2016,16:34:00,2016-11-11 16:34:00,2016-11-11,16:34:00,16,34,4,Friday,45,46.68989547038328,2,1
9850,Others-CCCPS105a,2009,26.14747299,91.72804914,588,truck,low,2,0,12-11-2016,08:00:00,2016-11-12 08:00:00,2016-11-12,08:00:00,8,0,5,Saturday,45,29.268292682926827,4,1
9851,Others-CCCPS105a,2009,26.14747299,91.72804914,611,car,average,3,0,12-11-2016,08:27:00,2016-11-12 08:27:00,2016-11-12,08:27:00,8,27,5,Saturday,45,30.413140866102538,3,2
9852,Others-CCCPS105a,2009,26.14747299,91.72804914,650,bike,average,3,0,12-11-2016,09:00:00,2016-11-12 09:00:00,2016-11-12,09:00:00,9,0,5,Saturday,45,32.35440517670482,2,2
9853,Others-CCCPS105a,2009,26.14747299,91.72804914,716,car,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,2016-11-12,09:27:00,9,27,5,Saturday,45,35.639621702339475,3,1
9854,Others-CCCPS105a,2009,26.14747299,91.72804914,785,car,low,3,0,12-11-2016,10:00:00,2016-11-12 10:00:00,2016-11-12,10:00:00,10,0,5,Saturday,45,39.0741662518666,3,1
9855,Others-CCCPS105a,2009,26.14747299,91.72804914,829,cycle,low,4,0,12-11-2016,10:27:00,2016-11-12 10:27:00,2016-11-12,10:27:00,10,27,5,Saturday,45,41.2643106022897,1,1
9856,Others-CCCPS105a,2009,26.14747299,91.72804914,916,truck,average,6,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2016-11-12,11:00:00,11,0,5,Saturday,45,45.59482329517173,4,2
9857,Others-CCCPS105a,2009,26.14747299,91.72804914,994,bike,high,8,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2016-11-12,11:34:00,11,34,5,Saturday,45,49.47735191637631,2,3
9858,Others-CCCPS105a,2009,26.14747299,91.72804914,1033,car,high,9,0,12-11-2016,12:00:00,2016-11-12 12:00:00,2016-11-12,12:00:00,12,0,5,Saturday,45,51.4186162269786,3,3
9859,Others-CCCPS105a,2009,26.14747299,91.72804914,1111,car,high,10,0,12-11-2016,12:27:00,2016-11-12 12:27:00,2016-11-12,12:27:00,12,27,5,Saturday,45,55.30114484818317,3,3
9860,Others-CCCPS105a,2009,26.14747299,91.72804914,1197,car,average,6,0,12-11-2016,13:00:00,2016-11-12 13:00:00,2016-11-12,13:00:00,13,0,5,Saturday,45,59.58188153310105,3,2
9861,Others-CCCPS105a,2009,26.14747299,91.72804914,1270,car,high,9,0,12-11-2016,13:27:00,2016-11-12 13:27:00,2016-11-12,13:27:00,13,27,5,Saturday,45,63.21553011448482,3,3
9862,Others-CCCPS105a,2009,26.14747299,91.72804914,1347,bike,average,5,0,12-11-2016,14:00:00,2016-11-12 14:00:00,2016-11-12,14:00:00,14,0,5,Saturday,45,67.04828272772524,2,2
9863,Others-CCCPS105a,2009,26.14747299,91.72804914,1422,bike,average,5,0,12-11-2016,14:27:00,2016-11-12 14:27:00,2016-11-12,14:27:00,14,27,5,Saturday,45,70.78148332503733,2,2
9864,Others-CCCPS105a,2009,26.14747299,91.72804914,1471,truck,average,4,0,12-11-2016,15:00:00,2016-11-12 15:00:00,2016-11-12,15:00:00,15,0,5,Saturday,45,73.22050771528123,4,2
9865,Others-CCCPS105a,2009,26.14747299,91.72804914,1502,car,low,3,0,12-11-2016,15:27:00,2016-11-12 15:27:00,2016-11-12,15:27:00,15,27,5,Saturday,45,74.76356396217024,3,1
9866,Others-CCCPS105a,2009,26.14747299,91.72804914,1480,car,low,3,0,12-11-2016,16:00:00,2016-11-12 16:00:00,2016-11-12,16:00:00,16,0,5,Saturday,45,73.6684917869587,3,1
9867,Others-CCCPS105a,2009,26.14747299,91.72804914,1424,bike,low,2,0,12-11-2016,16:34:00,2016-11-12 16:34:00,2016-11-12,16:34:00,16,34,5,Saturday,45,70.88103534096565,2,1
9868,Others-CCCPS105a,2009,26.14747299,91.72804914,538,car,low,3,1,13-11-2016,08:00:00,2016-11-13 08:00:00,2016-11-13,08:00:00,8,0,6,Sunday,45,26.779492284718764,3,1
9869,Others-CCCPS105a,2009,26.14747299,91.72804914,547,truck,low,3,1,13-11-2016,08:27:00,2016-11-13 08:27:00,2016-11-13,08:27:00,8,27,6,Sunday,45,27.227476356396217,4,1
9870,Others-CCCPS105a,2009,26.14747299,91.72804914,561,car,low,4,1,13-11-2016,09:00:00,2016-11-13 09:00:00,2016-11-13,09:00:00,9,0,6,Sunday,45,27.924340467894478,3,1
9871,Others-CCCPS105a,2009,26.14747299,91.72804914,588,car,average,4,1,13-11-2016,09:34:00,2016-11-13 09:34:00,2016-11-13,09:34:00,9,34,6,Sunday,45,29.268292682926827,3,2
9872,Others-CCCPS105a,2009,26.14747299,91.72804914,644,car,low,5,1,13-11-2016,10:00:00,2016-11-13 10:00:00,2016-11-13,10:00:00,10,0,6,Sunday,45,32.05574912891986,3,1
9873,Others-CCCPS105a,2009,26.14747299,91.72804914,709,car,average,7,1,13-11-2016,10:33:00,2016-11-13 10:33:00,2016-11-13,10:33:00,10,33,6,Sunday,45,35.29118964659034,3,2
9874,Others-CCCPS105a,2009,26.14747299,91.72804914,776,bike,average,8,1,13-11-2016,11:00:00,2016-11-13 11:00:00,2016-11-13,11:00:00,11,0,6,Sunday,45,38.62618218018915,2,2
9875,Others-CCCPS105a,2009,26.14747299,91.72804914,819,bike,average,8,1,13-11-2016,11:27:00,2016-11-13 11:27:00,2016-11-13,11:27:00,11,27,6,Sunday,45,40.76655052264808,2,2
9876,Others-CCCPS105a,2009,26.14747299,91.72804914,861,bike,high,13,1,13-11-2016,12:00:00,2016-11-13 12:00:00,2016-11-13,12:00:00,12,0,6,Sunday,45,42.857142857142854,2,3
9877,Others-CCCPS105a,2009,26.14747299,91.72804914,871,car,high,12,1,13-11-2016,12:27:00,2016-11-13 12:27:00,2016-11-13,12:27:00,12,27,6,Sunday,45,43.35490293678447,3,3
9878,Others-CCCPS105a,2009,26.14747299,91.72804914,987,car,high,11,1,13-11-2016,13:07:00,2016-11-13 13:07:00,2016-11-13,13:07:00,13,7,6,Sunday,45,49.12891986062718,3,3
9879,Others-CCCPS105a,2009,26.14747299,91.72804914,1036,car,high,12,1,13-11-2016,13:33:00,2016-11-13 13:33:00,2016-11-13,13:33:00,13,33,6,Sunday,45,51.56794425087108,3,3
9880,Others-CCCPS105a,2009,26.14747299,91.72804914,1045,car,average,7,1,13-11-2016,14:00:00,2016-11-13 14:00:00,2016-11-13,14:00:00,14,0,6,Sunday,45,52.01592832254853,3,2
9881,Others-CCCPS105a,2009,26.14747299,91.72804914,1060,car,average,6,1,13-11-2016,14:27:00,2016-11-13 14:27:00,2016-11-13,14:27:00,14,27,6,Sunday,45,52.762568442010945,3,2
9882,Others-CCCPS105a,2009,26.14747299,91.72804914,1046,cycle,high,7,1,13-11-2016,15:00:00,2016-11-13 15:00:00,2016-11-13,15:00:00,15,0,6,Sunday,45,52.065704330512695,1,3
9883,Others-CCCPS105a,2009,26.14747299,91.72804914,993,cycle,low,4,1,13-11-2016,15:27:00,2016-11-13 15:27:00,2016-11-13,15:27:00,15,27,6,Sunday,45,49.427575908412145,1,1
9884,Others-CCCPS105a,2009,26.14747299,91.72804914,879,cycle,average,4,1,13-11-2016,16:00:00,2016-11-13 16:00:00,2016-11-13,16:00:00,16,0,6,Sunday,45,43.75311100049776,1,2
9885,Others-CCCPS105a,2009,26.14747299,91.72804914,781,car,low,3,1,13-11-2016,16:27:00,2016-11-13 16:27:00,2016-11-13,16:27:00,16,27,6,Sunday,45,38.87506222000995,3,1
9886,Others-CCCPS105a,2009,26.14747299,91.72804914,452,car,low,2,0,14-11-2016,08:00:00,2016-11-14 08:00:00,2016-11-14,08:00:00,8,0,0,Monday,46,22.498755599800894,3,1
9887,Others-CCCPS105a,2009,26.14747299,91.72804914,539,car,low,2,0,14-11-2016,08:33:00,2016-11-14 08:33:00,2016-11-14,08:33:00,8,33,0,Monday,46,26.82926829268293,3,1
9888,Others-CCCPS105a,2009,26.14747299,91.72804914,611,truck,low,3,0,14-11-2016,09:00:00,2016-11-14 09:00:00,2016-11-14,09:00:00,9,0,0,Monday,46,30.413140866102538,4,1
9889,Others-CCCPS105a,2009,26.14747299,91.72804914,713,car,low,2,0,14-11-2016,09:27:00,2016-11-14 09:27:00,2016-11-14,09:27:00,9,27,0,Monday,46,35.49029367844699,3,1
9890,Others-CCCPS105a,2009,26.14747299,91.72804914,830,car,average,5,0,14-11-2016,10:00:00,2016-11-14 10:00:00,2016-11-14,10:00:00,10,0,0,Monday,46,41.31408661025386,3,2
9891,Others-CCCPS105a,2009,26.14747299,91.72804914,918,car,low,4,0,14-11-2016,10:27:00,2016-11-14 10:27:00,2016-11-14,10:27:00,10,27,0,Monday,46,45.694375311100046,3,1
9892,Others-CCCPS105a,2009,26.14747299,91.72804914,1014,cycle,average,6,0,14-11-2016,11:00:00,2016-11-14 11:00:00,2016-11-14,11:00:00,11,0,0,Monday,46,50.47287207565954,1,2
9893,Others-CCCPS105a,2009,26.14747299,91.72804914,1058,car,average,6,0,14-11-2016,11:27:00,2016-11-14 11:27:00,2016-11-14,11:27:00,11,27,0,Monday,46,52.663016426082635,3,2
9894,Others-CCCPS105a,2009,26.14747299,91.72804914,1108,bike,high,9,0,14-11-2016,12:00:00,2016-11-14 12:00:00,2016-11-14,12:00:00,12,0,0,Monday,46,55.15181682429069,2,3
9895,Others-CCCPS105a,2009,26.14747299,91.72804914,1130,bike,high,9,0,14-11-2016,12:27:00,2016-11-14 12:27:00,2016-11-14,12:27:00,12,27,0,Monday,46,56.24688899950224,2,3
9896,Others-CCCPS105a,2009,26.14747299,91.72804914,1155,car,high,8,0,14-11-2016,13:00:00,2016-11-14 13:00:00,2016-11-14,13:00:00,13,0,0,Monday,46,57.491289198606275,3,3
9897,Others-CCCPS105a,2009,26.14747299,91.72804914,1167,truck,high,8,0,14-11-2016,13:27:00,2016-11-14 13:27:00,2016-11-14,13:27:00,13,27,0,Monday,46,58.088601294176215,4,3
9898,Others-CCCPS105a,2009,26.14747299,91.72804914,1155,truck,average,5,0,14-11-2016,14:00:00,2016-11-14 14:00:00,2016-11-14,14:00:00,14,0,0,Monday,46,57.491289198606275,4,2
9899,Others-CCCPS105a,2009,26.14747299,91.72804914,1099,truck,average,5,0,14-11-2016,14:33:00,2016-11-14 14:33:00,2016-11-14,14:33:00,14,33,0,Monday,46,54.70383275261324,4,2
9900,Others-CCCPS105a,2009,26.14747299,91.72804914,1053,car,high,5,0,14-11-2016,15:00:00,2016-11-14 15:00:00,2016-11-14,15:00:00,15,0,0,Monday,46,52.41413638626182,3,3
9901,Others-CCCPS105a,2009,26.14747299,91.72804914,982,car,low,3,0,14-11-2016,15:27:00,2016-11-14 15:27:00,2016-11-14,15:27:00,15,27,0,Monday,46,48.88003982080637,3,1
9902,Others-CCCPS105a,2009,26.14747299,91.72804914,903,cycle,average,2,0,14-11-2016,16:00:00,2016-11-14 16:00:00,2016-11-14,16:00:00,16,0,0,Monday,46,44.94773519163763,1,2
9903,Others-CCCPS105a,2009,26.14747299,91.72804914,828,car,low,2,0,14-11-2016,16:27:00,2016-11-14 16:27:00,2016-11-14,16:27:00,16,27,0,Monday,46,41.214534594325535,3,1
9904,Others-CCCPS105a,2009,26.14747299,91.72804914,581,car,low,2,0,15-11-2016,07:57:00,2016-11-15 07:57:00,2016-11-15,07:57:00,7,57,1,Tuesday,46,28.9198606271777,3,1
9905,Others-CCCPS105a,2009,26.14747299,91.72804914,646,cycle,low,2,0,15-11-2016,08:30:00,2016-11-15 08:30:00,2016-11-15,08:30:00,8,30,1,Tuesday,46,32.15530114484818,1,1
9906,Others-CCCPS105a,2009,26.14747299,91.72804914,721,car,low,2,0,15-11-2016,08:57:00,2016-11-15 08:57:00,2016-11-15,08:57:00,8,57,1,Tuesday,46,35.88850174216028,3,1
9907,Others-CCCPS105a,2009,26.14747299,91.72804914,857,car,low,3,0,15-11-2016,09:30:00,2016-11-15 09:30:00,2016-11-15,09:30:00,9,30,1,Tuesday,46,42.65803882528621,3,1
9908,Others-CCCPS105a,2009,26.14747299,91.72804914,1009,car,low,3,0,15-11-2016,09:57:00,2016-11-15 09:57:00,2016-11-15,09:57:00,9,57,1,Tuesday,46,50.22399203583873,3,1
9909,Others-CCCPS105a,2009,26.14747299,91.72804914,1149,cycle,average,5,0,15-11-2016,10:30:00,2016-11-15 10:30:00,2016-11-15,10:30:00,10,30,1,Tuesday,46,57.1926331508213,1,2
9910,Others-CCCPS105a,2009,26.14747299,91.72804914,1229,cycle,average,6,0,15-11-2016,11:03:00,2016-11-15 11:03:00,2016-11-15,11:03:00,11,3,1,Tuesday,46,61.174713787954204,1,2
9911,Others-CCCPS105a,2009,26.14747299,91.72804914,1241,bike,average,6,0,15-11-2016,11:30:00,2016-11-15 11:30:00,2016-11-15,11:30:00,11,30,1,Tuesday,46,61.77202588352414,2,2
9912,Others-CCCPS105a,2009,26.14747299,91.72804914,1272,bike,average,6,0,15-11-2016,11:57:00,2016-11-15 11:57:00,2016-11-15,11:57:00,11,57,1,Tuesday,46,63.31508213041314,2,2
9913,Others-CCCPS105a,2009,26.14747299,91.72804914,1297,bike,high,10,0,15-11-2016,12:30:00,2016-11-15 12:30:00,2016-11-15,12:30:00,12,30,1,Tuesday,46,64.55948232951717,2,3
9914,Others-CCCPS105a,2009,26.14747299,91.72804914,1314,bike,high,10,0,15-11-2016,12:57:00,2016-11-15 12:57:00,2016-11-15,12:57:00,12,57,1,Tuesday,46,65.40567446490792,2,3
9915,Others-CCCPS105a,2009,26.14747299,91.72804914,1320,car,high,9,0,15-11-2016,13:30:00,2016-11-15 13:30:00,2016-11-15,13:30:00,13,30,1,Tuesday,46,65.70433051269288,3,3
9916,Others-CCCPS105a,2009,26.14747299,91.72804914,1308,car,high,7,0,15-11-2016,14:03:00,2016-11-15 14:03:00,2016-11-15,14:03:00,14,3,1,Tuesday,46,65.10701841712294,3,3
9917,Others-CCCPS105a,2009,26.14747299,91.72804914,1281,cycle,average,5,0,15-11-2016,14:30:00,2016-11-15 14:30:00,2016-11-15,14:30:00,14,30,1,Tuesday,46,63.76306620209059,1,2
9918,Others-CCCPS105a,2009,26.14747299,91.72804914,1212,bike,low,3,0,15-11-2016,15:03:00,2016-11-15 15:03:00,2016-11-15,15:03:00,15,3,1,Tuesday,46,60.32852165256346,2,1
9919,Others-CCCPS105a,2009,26.14747299,91.72804914,1136,car,low,3,0,15-11-2016,15:30:00,2016-11-15 15:30:00,2016-11-15,15:30:00,15,30,1,Tuesday,46,56.545545047287206,3,1
9920,Others-CCCPS105a,2009,26.14747299,91.72804914,1078,car,low,2,0,15-11-2016,15:57:00,2016-11-15 15:57:00,2016-11-15,15:57:00,15,57,1,Tuesday,46,53.65853658536586,3,1
9921,Others-CCCPS105a,2009,26.14747299,91.72804914,969,car,low,2,0,15-11-2016,16:30:00,2016-11-15 16:30:00,2016-11-15,16:30:00,16,30,1,Tuesday,46,48.23295171727228,3,1
9922,Others-CCCPS105a,2009,26.14747299,91.72804914,677,bike,average,2,0,16-11-2016,08:00:00,2016-11-16 08:00:00,2016-11-16,08:00:00,8,0,2,Wednesday,46,33.69835739173718,2,2
9923,Others-CCCPS105a,2009,26.14747299,91.72804914,740,car,low,3,0,16-11-2016,08:27:00,2016-11-16 08:27:00,2016-11-16,08:27:00,8,27,2,Wednesday,46,36.83424589347935,3,1
9924,Others-CCCPS105a,2009,26.14747299,91.72804914,870,bike,low,3,0,16-11-2016,09:00:00,2016-11-16 09:00:00,2016-11-16,09:00:00,9,0,2,Wednesday,46,43.30512692882031,2,1
9925,Others-CCCPS105a,2009,26.14747299,91.72804914,965,car,low,3,0,16-11-2016,09:27:00,2016-11-16 09:27:00,2016-11-16,09:27:00,9,27,2,Wednesday,46,48.03384768541563,3,1
9926,Others-CCCPS105a,2009,26.14747299,91.72804914,1110,car,low,3,0,16-11-2016,10:00:00,2016-11-16 10:00:00,2016-11-16,10:00:00,10,0,2,Wednesday,46,55.251368840219016,3,1
9927,Others-CCCPS105a,2009,26.14747299,91.72804914,1201,car,average,5,0,16-11-2016,10:33:00,2016-11-16 10:33:00,2016-11-16,10:33:00,10,33,2,Wednesday,46,59.78098556495769,3,2
9928,Others-CCCPS105a,2009,26.14747299,91.72804914,1261,cycle,high,9,0,16-11-2016,11:00:00,2016-11-16 11:00:00,2016-11-16,11:00:00,11,0,2,Wednesday,46,62.76754604280737,1,3
9929,Others-CCCPS105a,2009,26.14747299,91.72804914,1305,car,average,6,0,16-11-2016,11:27:00,2016-11-16 11:27:00,2016-11-16,11:27:00,11,27,2,Wednesday,46,64.95769039323046,3,2
9930,Others-CCCPS105a,2009,26.14747299,91.72804914,1349,cycle,high,9,0,16-11-2016,12:00:00,2016-11-16 12:00:00,2016-11-16,12:00:00,12,0,2,Wednesday,46,67.14783474365356,1,3
9931,Others-CCCPS105a,2009,26.14747299,91.72804914,1373,car,high,9,0,16-11-2016,12:27:00,2016-11-16 12:27:00,2016-11-16,12:27:00,12,27,2,Wednesday,46,68.34245893479343,3,3
9932,Others-CCCPS105a,2009,26.14747299,91.72804914,1396,bike,high,9,0,16-11-2016,13:00:00,2016-11-16 13:00:00,2016-11-16,13:00:00,13,0,2,Wednesday,46,69.48730711796914,2,3
